Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2020-12-17,125.16618347167969,161.8040008544922,86.31212615966797,210.06275939941406,218.63333129882812
2020-12-18,123.18220520019531,160.08250427246094,85.60348510742188,209.26812744140625,231.6666717529297
2020-12-21,124.70909118652344,160.3090057373047,86.0170669555664,213.0975799560547,216.6199951171875
2020-12-22,128.25885009765625,160.3260040283203,85.30596160888672,214.38998413085938,213.44667053222656
2020-12-23,127.36414337158203,159.2635040283203,85.70316314697266,211.5945281982422,215.32666015625
2020-12-24,128.34640502929688,158.63450622558594,85.99723052978516,213.25071716308594,220.58999633789062
2020-12-28,132.9368133544922,164.197998046875,87.97091674804688,215.36651611328125,221.22999572753906
2020-12-29,131.16677856445312,166.10000610351562,87.16757202148438,214.59103393554688,221.99667358398438
2020-12-30,130.0483856201172,164.29249572753906,86.10087585449219,212.2263946533203,231.5933380126953
2020-12-31,129.04664611816406,162.84649658203125,86.91366577148438,212.934814453125,235.22332763671875
2021-01-04,125.8567123413086,159.3314971923828,85.59901428222656,208.40652465820312,243.2566680908203
2021-01-05,127.41276550292969,160.92550659179688,86.28932189941406,208.60755920410156,245.0366668701172
2021-01-06,123.12386322021484,156.91900634765625,85.43785095214844,203.19851684570312,251.9933319091797
2021-01-07,127.32524108886719,158.10800170898438,87.9897689819336,208.98092651367188,272.0133361816406
2021-01-08,128.42420959472656,159.13499450683594,89.15463256835938,210.25421142578125,293.3399963378906
2021-01-11,125.4384994506836,155.7104949951172,87.09465789794922,208.215087890625,270.39666748046875
2021-01-12,125.2634506225586,156.04150390625,86.15939331054688,205.76422119140625,283.14666748046875
2021-01-13,127.29605865478516,158.29449462890625,86.6463623046875,207.1141357421875,284.8033447265625
2021-01-14,125.37042999267578,156.37350463867188,85.83655548095703,203.9356689453125,281.6666564941406
2021-01-15,123.64904022216797,155.21249389648438,85.67292022705078,203.58143615722656,275.38665771484375
2021-01-19,124.32007598876953,156.03799438476562,88.49211883544922,207.2098388671875,281.51666259765625
2021-01-20,128.40476989746094,163.16900634765625,93.23292541503906,214.77297973632812,283.48333740234375
2021-01-21,133.11187744140625,165.34950256347656,93.43524932861328,215.37608337402344,281.663330078125
2021-01-22,135.25148010253906,164.6114959716797,93.8523178100586,216.3142852783203,282.21331787109375
2021-01-25,138.99574279785156,164.6999969482422,93.93760681152344,219.7415771484375,293.6000061035156
2021-01-26,139.22914123535156,166.30650329589844,94.6155014038086,222.4221954345703,294.36334228515625
2021-01-27,138.15936279296875,161.62899780273438,90.20149230957031,222.9678955078125,288.0533447265625
2021-01-28,133.3258514404297,161.88099670410156,91.90045166015625,228.74073791503906,278.4766540527344
2021-01-29,128.33668518066406,160.30999755859375,90.6190414428711,222.06800842285156,264.510009765625
2021-02-01,130.45680236816406,167.1439971923828,93.87760925292969,229.4300537109375,279.9366760253906
2021-02-02,131.28347778320312,169.0,95.16942596435547,229.29600524902344,290.92999267578125
2021-02-03,130.2623291015625,165.62649536132812,102.10014343261719,232.63717651367188,284.89666748046875
